Time,RSSI
2026-4-15 15:42:43.503,-70.900001525878906
2026-4-15 15:42:43.513,-71.699996948242188
2026-4-15 15:42:43.522,-72.699996948242188
2026-4-15 15:42:43.547,-74.099998474121094
2026-4-15 15:42:43.549,-75.800003051757812
2026-4-15 15:42:43.553,-77.699996948242188
2026-4-15 15:42:43.563,-78.900001525878906
2026-4-15 15:42:43.573,-79.599998474121094
2026-4-15 15:42:43.589,-79.5
2026-4-15 15:42:43.593,-79.199996948242188
2026-4-15 15:42:43.602,-78.300003051757812
2026-4-15 15:42:43.615,-77.599998474121094
2026-4-15 15:42:43.625,-76.900001525878906
2026-4-15 15:42:43.634,-76.900001525878906
2026-4-15 15:42:43.644,-77
2026-4-15 15:42:43.655,-77.199996948242188
2026-4-15 15:42:43.665,-77.199996948242188
2026-4-15 15:42:43.676,-77.199996948242188
2026-4-15 15:42:43.687,-77.199996948242188
2026-4-15 15:42:43.696,-76.800003051757812
2026-4-15 15:42:43.709,-76.900001525878906
2026-4-15 15:42:43.716,-77.199996948242188
2026-4-15 15:42:43.726,-77.699996948242188
2026-4-15 15:42:43.749,-78.199996948242188
2026-4-15 15:42:43.750,-78.599998474121094
2026-4-15 15:42:43.754,-78.800003051757812
2026-4-15 15:42:43.768,-79.400001525878906
2026-4-15 15:42:43.778,-80.5
2026-4-15 15:42:43.786,-83.099998474121094
2026-4-15 15:42:43.797,-85.699996948242188
2026-4-15 15:42:43.807,-85.599998474121094
2026-4-15 15:42:43.817,-84.400001525878906
2026-4-15 15:42:43.828,-83.900001525878906
2026-4-15 15:42:43.840,-83.5
2026-4-15 15:42:43.847,-82.5
2026-4-15 15:42:43.859,-82.5
2026-4-15 15:42:43.868,-83.400001525878906
2026-4-15 15:42:43.878,-84.5
2026-4-15 15:42:43.890,-84.5
2026-4-15 15:42:43.900,-83.599998474121094
2026-4-15 15:42:43.910,-82.699996948242188
2026-4-15 15:42:43.922,-83.099998474121094
2026-4-15 15:42:43.929,-85.400001525878906
2026-4-15 15:42:43.940,-85.400001525878906
2026-4-15 15:42:43.949,-81.400001525878906
2026-4-15 15:42:43.962,-77
2026-4-15 15:42:43.969,-73.400001525878906
2026-4-15 15:42:43.985,-71.199996948242188
2026-4-15 15:42:43.997,-69.699996948242188
2026-4-15 15:42:44.001,-68.800003051757812
2026-4-15 15:42:44.011,-68.800003051757812
2026-4-15 15:42:44.020,-69.300003051757812
2026-4-15 15:42:44.031,-69.199996948242188
2026-4-15 15:42:44.043,-69.5
2026-4-15 15:42:44.053,-70.699996948242188
2026-4-15 15:42:44.061,-72.800003051757812
2026-4-15 15:42:44.074,-76.300003051757812
2026-4-15 15:42:44.082,-82.300003051757812
2026-4-15 15:42:44.093,-82
2026-4-15 15:42:44.101,-77.199996948242188
2026-4-15 15:42:44.113,-73.699996948242188
2026-4-15 15:42:44.134,-71.599998474121094
2026-4-15 15:42:44.137,-70.400001525878906
2026-4-15 15:42:44.143,-70.300003051757812
2026-4-15 15:42:44.153,-71.199996948242188
2026-4-15 15:42:44.162,-72.099998474121094
2026-4-15 15:42:44.173,-72.800003051757812
2026-4-15 15:42:44.185,-73.699996948242188
2026-4-15 15:42:44.194,-76.199996948242188
2026-4-15 15:42:44.204,-79.199996948242188
2026-4-15 15:42:44.215,-80.199996948242188
2026-4-15 15:42:44.224,-78.400001525878906
2026-4-15 15:42:44.234,-75.900001525878906
2026-4-15 15:42:44.245,-74.400001525878906
2026-4-15 15:42:44.257,-73.599998474121094
2026-4-15 15:42:44.266,-72.800003051757812
2026-4-15 15:42:44.276,-73.199996948242188
2026-4-15 15:42:44.286,-73.800003051757812
2026-4-15 15:42:44.296,-74.5
2026-4-15 15:42:44.306,-75.699996948242188
2026-4-15 15:42:44.315,-76.699996948242188
2026-4-15 15:42:44.328,-77.199996948242188
2026-4-15 15:42:44.337,-76.599998474121094
2026-4-15 15:42:44.347,-76.199996948242188
2026-4-15 15:42:44.357,-76.400001525878906
2026-4-15 15:42:44.367,-77
2026-4-15 15:42:44.377,-78.300003051757812
2026-4-15 15:42:44.388,-79.900001525878906
2026-4-15 15:42:44.399,-79.800003051757812
2026-4-15 15:42:44.409,-77.099998474121094
2026-4-15 15:42:44.418,-74.5
2026-4-15 15:42:44.427,-72.800003051757812
2026-4-15 15:42:44.437,-71.5
2026-4-15 15:42:44.448,-70.400001525878906
2026-4-15 15:42:44.461,-69.699996948242188
2026-4-15 15:42:44.469,-69.400001525878906
2026-4-15 15:42:44.480,-69.599998474121094
2026-4-15 15:42:44.492,-70
2026-4-15 15:42:44.499,-70.599998474121094
2026-4-15 15:42:44.510,-70.800003051757812
2026-4-15 15:42:44.521,-71.300003051757812
2026-4-15 15:42:44.530,-72.199996948242188
2026-4-15 15:42:44.541,-73.900001525878906
2026-4-15 15:42:44.550,-76.300003051757812
2026-4-15 15:42:44.561,-79.199996948242188
2026-4-15 15:42:44.572,-82
2026-4-15 15:42:44.580,-83.400001525878906
2026-4-15 15:42:44.590,-82.599998474121094
2026-4-15 15:42:44.602,-78.599998474121094
2026-4-15 15:42:44.613,-74.699996948242188
2026-4-15 15:42:44.622,-73.300003051757812
2026-4-15 15:42:44.632,-73.599998474121094
2026-4-15 15:42:44.642,-75.300003051757812
2026-4-15 15:42:44.653,-77
2026-4-15 15:42:44.663,-74.800003051757812
2026-4-15 15:42:44.673,-73.599998474121094
2026-4-15 15:42:44.683,-72.900001525878906
2026-4-15 15:42:44.694,-72.300003051757812
2026-4-15 15:42:44.702,-72.599998474121094
2026-4-15 15:42:44.713,-72.699996948242188
2026-4-15 15:42:44.724,-72.800003051757812
2026-4-15 15:42:44.782,-73.099998474121094
2026-4-15 15:42:44.785,-73.699996948242188
2026-4-15 15:42:44.787,-74.300003051757812
2026-4-15 15:42:44.789,-74.900001525878906
2026-4-15 15:42:44.792,-75.400001525878906
2026-4-15 15:42:44.793,-76.599998474121094
2026-4-15 15:42:44.796,-76.300003051757812
2026-4-15 15:42:44.804,-76.099998474121094
2026-4-15 15:42:44.830,-76.5
2026-4-15 15:42:44.833,-77.599998474121094
2026-4-15 15:42:44.836,-81.900001525878906
2026-4-15 15:42:44.846,-84.900001525878906
2026-4-15 15:42:44.917,-84.800003051757812
2026-4-15 15:42:44.919,-85.099998474121094
2026-4-15 15:42:44.922,-83.599998474121094
2026-4-15 15:42:44.925,-81.699996948242188
2026-4-15 15:42:44.927,-80.800003051757812
2026-4-15 15:42:44.928,-79.699996948242188
2026-4-15 15:42:44.932,-77.699996948242188
2026-4-15 15:42:44.935,-76.599998474121094
2026-4-15 15:42:44.936,-75.900001525878906
2026-4-15 15:42:44.997,-75.599998474121094
2026-4-15 15:42:45.000,-75.699996948242188
2026-4-15 15:42:45.002,-76.300003051757812
2026-4-15 15:42:45.004,-76.599998474121094
2026-4-15 15:42:45.006,-76.300003051757812
2026-4-15 15:42:45.008,-76.199996948242188
2026-4-15 15:42:45.080,-75.099998474121094
2026-4-15 15:42:45.082,-73.5
2026-4-15 15:42:45.084,-72.900001525878906
2026-4-15 15:42:45.086,-73.300003051757812
2026-4-15 15:42:45.089,-74.199996948242188
2026-4-15 15:42:45.095,-74.800003051757812
2026-4-15 15:42:45.096,-74.400001525878906
2026-4-15 15:42:45.100,-74.199996948242188
2026-4-15 15:42:45.102,-75.300003051757812
2026-4-15 15:42:45.117,-76.300003051757812
2026-4-15 15:42:45.120,-75.900001525878906
2026-4-15 15:42:45.122,-74.199996948242188
2026-4-15 15:42:45.132,-72.199996948242188
2026-4-15 15:42:45.141,-71
2026-4-15 15:42:45.151,-70.699996948242188
2026-4-15 15:42:45.161,-70.300003051757812
2026-4-15 15:42:45.172,-69.300003051757812
2026-4-15 15:42:45.182,-68.900001525878906
2026-4-15 15:42:45.191,-69.300003051757812
2026-4-15 15:42:45.200,-70.800003051757812
2026-4-15 15:42:45.211,-73.699996948242188
2026-4-15 15:42:45.221,-79.400001525878906
2026-4-15 15:42:45.234,-83.5
2026-4-15 15:42:45.246,-85.199996948242188
2026-4-15 15:42:45.253,-81.599998474121094
2026-4-15 15:42:45.263,-76.300003051757812
2026-4-15 15:42:45.273,-73.800003051757812
2026-4-15 15:42:45.284,-72.699996948242188
2026-4-15 15:42:45.296,-73
2026-4-15 15:42:45.304,-74
2026-4-15 15:42:45.314,-75
2026-4-15 15:42:45.325,-75.199996948242188
2026-4-15 15:42:45.335,-75.099998474121094
2026-4-15 15:42:45.345,-74.699996948242188
2026-4-15 15:42:45.355,-75.099998474121094
2026-4-15 15:42:45.365,-77.099998474121094
2026-4-15 15:42:45.375,-82.900001525878906
2026-4-15 15:42:45.386,-83.400001525878906
2026-4-15 15:42:45.396,-77.699996948242188
2026-4-15 15:42:45.407,-77.800003051757812
2026-4-15 15:42:45.416,-77.900001525878906
2026-4-15 15:42:45.426,-73.699996948242188
2026-4-15 15:42:45.436,-70.800003051757812
2026-4-15 15:42:45.446,-68.599998474121094
2026-4-15 15:42:45.457,-67.099998474121094
2026-4-15 15:42:45.466,-66.900001525878906
2026-4-15 15:42:45.477,-68.099998474121094
2026-4-15 15:42:45.488,-70.599998474121094
2026-4-15 15:42:45.497,-72.800003051757812
2026-4-15 15:42:45.506,-73.400001525878906
2026-4-15 15:42:45.524,-72.699996948242188
2026-4-15 15:42:45.528,-72
2026-4-15 15:42:45.539,-71.900001525878906
2026-4-15 15:42:45.547,-72.599998474121094
2026-4-15 15:42:45.558,-74.400001525878906
2026-4-15 15:42:45.569,-77.099998474121094
2026-4-15 15:42:45.579,-78.800003051757812
2026-4-15 15:42:45.589,-78.199996948242188
2026-4-15 15:42:45.600,-77.099998474121094
2026-4-15 15:42:45.609,-78.199996948242188
2026-4-15 15:42:45.620,-79.599998474121094
2026-4-15 15:42:45.629,-80.699996948242188
2026-4-15 15:42:45.643,-83
2026-4-15 15:42:45.651,-85.699996948242188
2026-4-15 15:42:45.661,-85.199996948242188
2026-4-15 15:42:45.670,-83.400001525878906
2026-4-15 15:42:45.683,-82.599998474121094
2026-4-15 15:42:45.691,-82.099998474121094
2026-4-15 15:42:45.701,-79.800003051757812
2026-4-15 15:42:45.711,-76.900001525878906
2026-4-15 15:42:45.721,-74.900001525878906
2026-4-15 15:42:45.732,-74.199996948242188
2026-4-15 15:42:45.743,-74.300003051757812
2026-4-15 15:42:45.752,-76.400001525878906
2026-4-15 15:42:45.763,-81.5
2026-4-15 15:42:45.773,-81.900001525878906
2026-4-15 15:42:45.783,-78.400001525878906
2026-4-15 15:42:45.798,-76.400001525878906
2026-4-15 15:42:45.803,-75.300003051757812
2026-4-15 15:42:45.813,-75.400001525878906
2026-4-15 15:42:45.823,-76.5
2026-4-15 15:42:45.832,-78.300003051757812
2026-4-15 15:42:45.842,-81
2026-4-15 15:42:45.852,-80.400001525878906
2026-4-15 15:42:45.865,-76.599998474121094
2026-4-15 15:42:45.875,-77.300003051757812
2026-4-15 15:42:45.884,-83.400001525878906
2026-4-15 15:42:45.894,-75.199996948242188
2026-4-15 15:42:45.905,-72.400001525878906
2026-4-15 15:42:45.915,-72.099998474121094
2026-4-15 15:42:45.924,-72.5
2026-4-15 15:42:45.935,-74.099998474121094
2026-4-15 15:42:45.946,-76.400001525878906
2026-4-15 15:42:45.956,-78.599998474121094
2026-4-15 15:42:45.965,-78.699996948242188
2026-4-15 15:42:45.976,-75.900001525878906
2026-4-15 15:42:45.986,-73.400001525878906
2026-4-15 15:42:45.999,-72.599998474121094
2026-4-15 15:42:46.007,-74
2026-4-15 15:42:46.287,-75.800003051757812
2026-4-15 15:42:46.289,-78.300003051757812
2026-4-15 15:42:46.307,-83.5
2026-4-15 15:42:46.309,-79.5
2026-4-15 15:42:46.311,-76.900001525878906
2026-4-15 15:42:46.313,-76.099998474121094
2026-4-15 15:42:46.317,-76.199996948242188
2026-4-15 15:42:46.319,-75.199996948242188
2026-4-15 15:42:46.323,-74.5
2026-4-15 15:42:46.325,-74.5
2026-4-15 15:42:46.329,-74.5
2026-4-15 15:42:46.331,-75.400001525878906
2026-4-15 15:42:46.334,-76.5
2026-4-15 15:42:46.343,-76.5
2026-4-15 15:42:46.345,-75.300003051757812
2026-4-15 15:42:46.348,-73.699996948242188
2026-4-15 15:42:46.350,-72.199996948242188
2026-4-15 15:42:46.353,-71.300003051757812
2026-4-15 15:42:46.355,-70.800003051757812
2026-4-15 15:42:46.358,-70.5
2026-4-15 15:42:46.362,-70.599998474121094
2026-4-15 15:42:46.366,-70.699996948242188
2026-4-15 15:42:46.368,-70.900001525878906
2026-4-15 15:42:46.370,-71.300003051757812
2026-4-15 15:42:46.372,-72.5
2026-4-15 15:42:46.375,-74
2026-4-15 15:42:46.377,-75.300003051757812
2026-4-15 15:42:46.380,-76.300003051757812
2026-4-15 15:42:46.385,-77.699996948242188
2026-4-15 15:42:46.387,-80.300003051757812
2026-4-15 15:42:46.390,-82.599998474121094
2026-4-15 15:42:46.392,-81.300003051757812
2026-4-15 15:42:46.395,-78.800003051757812
2026-4-15 15:42:46.398,-77.300003051757812
2026-4-15 15:42:46.400,-76.800003051757812
2026-4-15 15:42:46.404,-76.900001525878906
2026-4-15 15:42:46.406,-76.5
2026-4-15 15:42:46.409,-76.599998474121094
2026-4-15 15:42:46.411,-77.900001525878906
2026-4-15 15:42:46.414,-79.599998474121094
2026-4-15 15:42:46.424,-79.599998474121094
2026-4-15 15:42:46.432,-76.699996948242188
2026-4-15 15:42:46.444,-73.400001525878906
2026-4-15 15:42:46.458,-72.300003051757812
2026-4-15 15:42:46.465,-72.099998474121094
2026-4-15 15:42:46.474,-72.300003051757812
2026-4-15 15:42:46.485,-73.199996948242188
2026-4-15 15:42:46.494,-74.699996948242188
2026-4-15 15:42:46.503,-76.199996948242188
2026-4-15 15:42:46.515,-76.300003051757812
2026-4-15 15:42:46.526,-73.900001525878906
2026-4-15 15:42:46.536,-71.400001525878906
2026-4-15 15:42:46.546,-69.300003051757812
2026-4-15 15:42:46.556,-67.5
2026-4-15 15:42:46.566,-66.5
2026-4-15 15:42:46.581,-65.5
2026-4-15 15:42:46.587,-65.199996948242188
2026-4-15 15:42:46.598,-65.900001525878906
2026-4-15 15:42:46.608,-66.5
2026-4-15 15:42:46.616,-67.199996948242188
2026-4-15 15:42:46.626,-67.199996948242188
2026-4-15 15:42:46.637,-67.099998474121094
2026-4-15 15:42:46.647,-67.599998474121094
2026-4-15 15:42:46.657,-68.800003051757812
2026-4-15 15:42:46.669,-70.300003051757812
2026-4-15 15:42:46.679,-73
2026-4-15 15:42:46.689,-75.800003051757812
2026-4-15 15:42:46.699,-78.5
2026-4-15 15:42:46.708,-81.099998474121094
2026-4-15 15:42:46.760,-82.099998474121094
2026-4-15 15:42:46.762,-81.699996948242188
2026-4-15 15:42:46.764,-80
2026-4-15 15:42:46.767,-78
2026-4-15 15:42:46.769,-76.199996948242188
2026-4-15 15:42:46.772,-74.800003051757812
2026-4-15 15:42:46.779,-74.099998474121094
2026-4-15 15:42:46.828,-74.199996948242188
2026-4-15 15:42:46.829,-75.099998474121094
2026-4-15 15:42:46.831,-76
2026-4-15 15:42:46.835,-76.800003051757812
2026-4-15 15:42:46.837,-78.800003051757812
2026-4-15 15:42:46.841,-82.400001525878906
2026-4-15 15:42:46.903,-86.099998474121094
2026-4-15 15:42:46.904,-83.099998474121094
2026-4-15 15:42:46.907,-79.800003051757812
2026-4-15 15:42:46.910,-78.800003051757812
2026-4-15 15:42:46.912,-79.800003051757812
2026-4-15 15:42:46.916,-84.099998474121094
2026-4-15 15:42:46.919,-84.199996948242188
2026-4-15 15:42:46.921,-79.400001525878906
2026-4-15 15:42:46.988,-78.199996948242188
2026-4-15 15:42:46.990,-79.199996948242188
2026-4-15 15:42:46.991,-81.099998474121094
2026-4-15 15:42:46.995,-78
2026-4-15 15:42:46.997,-73.599998474121094
2026-4-15 15:42:47.000,-71.699996948242188
2026-4-15 15:42:47.003,-71.699996948242188
2026-4-15 15:42:47.005,-71.800003051757812
2026-4-15 15:42:47.052,-71.300003051757812
2026-4-15 15:42:47.053,-71
2026-4-15 15:42:47.057,-71.599998474121094
2026-4-15 15:42:47.058,-74.400001525878906
2026-4-15 15:42:47.060,-79.5
2026-4-15 15:42:47.066,-79.599998474121094
2026-4-15 15:42:47.074,-80.199996948242188
2026-4-15 15:42:47.083,-85
2026-4-15 15:42:47.095,-82
2026-4-15 15:42:47.106,-76.199996948242188
2026-4-15 15:42:47.115,-75.400001525878906
2026-4-15 15:42:47.126,-78.099998474121094
2026-4-15 15:42:47.136,-81.199996948242188
2026-4-15 15:42:47.151,-80.800003051757812
2026-4-15 15:42:47.158,-81.900001525878906
2026-4-15 15:42:47.167,-79.199996948242188
2026-4-15 15:42:47.177,-74.699996948242188
2026-4-15 15:42:47.187,-71.5
2026-4-15 15:42:47.197,-70.300003051757812
2026-4-15 15:42:47.207,-70.099998474121094
2026-4-15 15:42:47.220,-69.800003051757812
2026-4-15 15:42:47.226,-71.099998474121094
2026-4-15 15:42:47.237,-74.900001525878906
2026-4-15 15:42:47.249,-79.900001525878906
2026-4-15 15:42:47.260,-77.5
2026-4-15 15:42:47.268,-75.900001525878906
2026-4-15 15:42:47.276,-75.400001525878906
2026-4-15 15:42:47.286,-74.300003051757812
2026-4-15 15:42:47.297,-72.900001525878906
2026-4-15 15:42:47.308,-73.900001525878906
2026-4-15 15:42:47.320,-74.900001525878906
2026-4-15 15:42:47.331,-75.099998474121094
2026-4-15 15:42:47.340,-74.900001525878906
2026-4-15 15:42:47.349,-75.099998474121094
2026-4-15 15:42:47.361,-73.599998474121094
2026-4-15 15:42:47.388,-72.699996948242188
2026-4-15 15:42:47.391,-71.900001525878906
2026-4-15 15:42:47.393,-72.099998474121094
2026-4-15 15:42:47.401,-72.400001525878906
2026-4-15 15:42:47.411,-74.300003051757812
2026-4-15 15:42:47.421,-74.800003051757812
2026-4-15 15:42:47.435,-73.800003051757812
2026-4-15 15:42:47.440,-73.900001525878906
2026-4-15 15:42:47.452,-76
2026-4-15 15:42:47.462,-79.400001525878906
2026-4-15 15:42:47.472,-78.300003051757812
2026-4-15 15:42:47.484,-76.199996948242188
2026-4-15 15:42:47.492,-77.099998474121094
2026-4-15 15:42:47.501,-78.199996948242188
2026-4-15 15:42:47.513,-75.300003051757812
2026-4-15 15:42:47.524,-72.699996948242188
2026-4-15 15:42:47.532,-72.300003051757812
2026-4-15 15:42:47.543,-72.900001525878906
2026-4-15 15:42:47.554,-72.300003051757812
2026-4-15 15:42:47.563,-71.699996948242188
2026-4-15 15:42:47.587,-71.900001525878906
2026-4-15 15:42:47.589,-72.900001525878906
2026-4-15 15:42:47.595,-73.099998474121094
2026-4-15 15:42:47.607,-73.199996948242188
2026-4-15 15:42:47.614,-75.099998474121094
2026-4-15 15:42:47.624,-79
2026-4-15 15:42:47.634,-84
2026-4-15 15:42:47.644,-80.900001525878906
2026-4-15 15:42:47.654,-79.5
2026-4-15 15:42:47.665,-79.599998474121094
2026-4-15 15:42:47.676,-81.199996948242188
2026-4-15 15:42:47.685,-79.800003051757812
2026-4-15 15:42:47.695,-79.300003051757812
2026-4-15 15:42:47.706,-80.599998474121094
2026-4-15 15:42:47.721,-80.400001525878906
2026-4-15 15:42:47.725,-80.400001525878906
2026-4-15 15:42:47.736,-79.300003051757812
2026-4-15 15:42:47.747,-76.900001525878906
2026-4-15 15:42:47.757,-77.400001525878906
2026-4-15 15:42:47.768,-80.5
2026-4-15 15:42:47.777,-85.5
2026-4-15 15:42:47.787,-82.300003051757812
2026-4-15 15:42:47.798,-79.900001525878906
2026-4-15 15:42:47.807,-79.5
2026-4-15 15:42:47.820,-79.5
2026-4-15 15:42:47.829,-77.099998474121094
2026-4-15 15:42:47.839,-75.199996948242188
2026-4-15 15:42:47.848,-75.599998474121094
2026-4-15 15:42:47.859,-77.699996948242188
2026-4-15 15:42:47.869,-79.800003051757812
2026-4-15 15:42:47.878,-80.300003051757812
2026-4-15 15:42:47.890,-80.599998474121094
2026-4-15 15:42:47.900,-79.699996948242188
2026-4-15 15:42:47.910,-79.199996948242188
2026-4-15 15:42:47.920,-79.599998474121094
2026-4-15 15:42:47.933,-78.599998474121094
2026-4-15 15:42:47.942,-76.699996948242188
2026-4-15 15:42:47.949,-76.5
2026-4-15 15:42:47.960,-76.800003051757812
2026-4-15 15:42:47.971,-78.400001525878906
2026-4-15 15:42:47.983,-81.599998474121094
2026-4-15 15:42:47.994,-85.699996948242188
2026-4-15 15:42:48.006,-83
2026-4-15 15:42:48.011,-80.300003051757812
2026-4-15 15:42:48.023,-80.300003051757812
2026-4-15 15:42:48.032,-82.199996948242188
2026-4-15 15:42:48.041,-85.099998474121094
2026-4-15 15:42:48.053,-86
2026-4-15 15:42:48.063,-84.300003051757812
2026-4-15 15:42:48.072,-82.300003051757812
2026-4-15 15:42:48.082,-83.599998474121094
2026-4-15 15:42:48.092,-84.800003051757812
2026-4-15 15:42:48.103,-83.5
2026-4-15 15:42:48.113,-83.199996948242188
2026-4-15 15:42:48.124,-80.800003051757812
2026-4-15 15:42:48.133,-78.400001525878906
2026-4-15 15:42:48.143,-79.400001525878906
2026-4-15 15:42:48.155,-83.900001525878906
2026-4-15 15:42:48.163,-84.300003051757812
2026-4-15 15:42:48.173,-82.900001525878906
2026-4-15 15:42:48.184,-79.400001525878906
2026-4-15 15:42:48.195,-78.199996948242188
2026-4-15 15:42:48.204,-79.5
2026-4-15 15:42:48.215,-78.199996948242188
2026-4-15 15:42:48.224,-77
2026-4-15 15:42:48.235,-76.5
2026-4-15 15:42:48.245,-77.300003051757812
2026-4-15 15:42:48.256,-79.5
2026-4-15 15:42:48.268,-79.400001525878906
2026-4-15 15:42:48.274,-78.300003051757812
2026-4-15 15:42:48.285,-77.800003051757812
2026-4-15 15:42:48.295,-76.5
2026-4-15 15:42:48.305,-73.5
2026-4-15 15:42:48.315,-72.900001525878906
2026-4-15 15:42:48.324,-77.300003051757812
2026-4-15 15:42:48.336,-85.599998474121094
2026-4-15 15:42:48.346,-78
2026-4-15 15:42:48.356,-73.400001525878906
2026-4-15 15:42:48.367,-71.400001525878906
2026-4-15 15:42:48.377,-70
2026-4-15 15:42:48.390,-70.5
2026-4-15 15:42:48.398,-72.699996948242188
2026-4-15 15:42:48.410,-75.800003051757812
2026-4-15 15:42:48.417,-75.800003051757812
2026-4-15 15:42:48.429,-73.5
2026-4-15 15:42:48.438,-76.099998474121094
2026-4-15 15:42:48.448,-84.699996948242188
2026-4-15 15:42:48.459,-78.400001525878906
2026-4-15 15:42:48.468,-75.800003051757812
2026-4-15 15:42:48.479,-76.099998474121094
2026-4-15 15:42:48.489,-76
2026-4-15 15:42:48.499,-76.400001525878906
2026-4-15 15:42:48.510,-76.400001525878906
2026-4-15 15:42:48.519,-74.199996948242188
2026-4-15 15:42:48.529,-72.400001525878906
2026-4-15 15:42:48.541,-71.699996948242188
2026-4-15 15:42:48.550,-72.800003051757812
2026-4-15 15:42:48.561,-76
2026-4-15 15:42:48.572,-76.099998474121094
2026-4-15 15:42:48.580,-72.699996948242188
2026-4-15 15:42:48.644,-70.300003051757812
2026-4-15 15:42:48.645,-68.900001525878906
2026-4-15 15:42:48.648,-69.300003051757812
2026-4-15 15:42:48.650,-71.199996948242188
2026-4-15 15:42:48.653,-73.900001525878906
2026-4-15 15:42:48.656,-77
2026-4-15 15:42:48.658,-77.199996948242188
2026-4-15 15:42:48.661,-74.400001525878906
2026-4-15 15:42:48.723,-72.300003051757812
2026-4-15 15:42:48.724,-72.400001525878906
2026-4-15 15:42:48.728,-76.300003051757812
2026-4-15 15:42:48.730,-80.599998474121094
2026-4-15 15:42:48.733,-74.099998474121094
2026-4-15 15:42:48.734,-70.599998474121094
2026-4-15 15:42:48.737,-69.599998474121094
2026-4-15 15:42:48.743,-70.599998474121094
2026-4-15 15:42:48.803,-74.5
2026-4-15 15:42:48.805,-81.699996948242188
2026-4-15 15:42:48.807,-74.099998474121094
2026-4-15 15:42:48.810,-70.800003051757812
2026-4-15 15:42:48.811,-70.699996948242188
2026-4-15 15:42:48.814,-71.300003051757812
2026-4-15 15:42:48.819,-70.199996948242188
2026-4-15 15:42:48.826,-69.099998474121094
2026-4-15 15:42:48.866,-68.900001525878906
2026-4-15 15:42:48.868,-69.800003051757812
2026-4-15 15:42:48.870,-69.800003051757812
2026-4-15 15:42:48.873,-69.400001525878906
2026-4-15 15:42:48.874,-71
2026-4-15 15:42:48.941,-78.099998474121094
2026-4-15 15:42:48.944,-78.599998474121094
2026-4-15 15:42:48.945,-70.900001525878906
2026-4-15 15:42:48.948,-68.300003051757812
2026-4-15 15:42:48.950,-67.800003051757812
2026-4-15 15:42:48.953,-69.099998474121094
2026-4-15 15:42:48.957,-70
2026-4-15 15:42:48.959,-70.199996948242188
2026-4-15 15:42:48.980,-70.900001525878906
2026-4-15 15:42:48.984,-72.5
2026-4-15 15:42:48.988,-74.400001525878906
2026-4-15 15:42:48.998,-74.900001525878906
2026-4-15 15:42:49.009,-74.800003051757812
2026-4-15 15:42:49.018,-74.900001525878906
2026-4-15 15:42:49.028,-75.599998474121094
2026-4-15 15:42:49.039,-76.099998474121094
2026-4-15 15:42:49.049,-76.400001525878906
2026-4-15 15:42:49.060,-76.199996948242188
2026-4-15 15:42:49.069,-73.699996948242188
2026-4-15 15:42:49.080,-71.099998474121094
2026-4-15 15:42:49.089,-69.5
2026-4-15 15:42:49.100,-68.400001525878906
2026-4-15 15:42:49.110,-67.599998474121094
2026-4-15 15:42:49.121,-67.300003051757812
2026-4-15 15:42:49.131,-67.400001525878906
2026-4-15 15:42:49.144,-67.300003051757812
2026-4-15 15:42:49.156,-66.5
2026-4-15 15:42:49.161,-66.5
2026-4-15 15:42:49.171,-66.599998474121094
2026-4-15 15:42:49.180,-66.599998474121094
2026-4-15 15:42:49.193,-66.800003051757812
2026-4-15 15:42:49.201,-67.699996948242188
2026-4-15 15:42:49.212,-69.699996948242188
2026-4-15 15:42:49.224,-72.800003051757812
2026-4-15 15:42:49.231,-77.900001525878906
2026-4-15 15:42:49.241,-83.800003051757812
2026-4-15 15:42:49.251,-79.699996948242188
2026-4-15 15:42:49.263,-75.900001525878906
2026-4-15 15:42:49.272,-73.699996948242188
2026-4-15 15:42:49.284,-72.400001525878906
2026-4-15 15:42:49.294,-72.800003051757812
2026-4-15 15:42:49.305,-75.400001525878906
2026-4-15 15:42:49.313,-81.599998474121094
2026-4-15 15:42:49.324,-82.599998474121094
2026-4-15 15:42:49.336,-78.199996948242188
2026-4-15 15:42:49.345,-75.300003051757812
2026-4-15 15:42:49.356,-73.400001525878906
2026-4-15 15:42:49.363,-71.800003051757812
2026-4-15 15:42:49.373,-71.199996948242188
2026-4-15 15:42:49.384,-71.699996948242188
2026-4-15 15:42:49.393,-73.199996948242188
2026-4-15 15:42:49.405,-77.199996948242188
2026-4-15 15:42:49.415,-82.099998474121094
2026-4-15 15:42:49.433,-78.199996948242188
2026-4-15 15:42:49.437,-75.900001525878906
2026-4-15 15:42:49.445,-74.599998474121094
2026-4-15 15:42:49.455,-72.900001525878906
2026-4-15 15:42:49.466,-70.5
2026-4-15 15:42:49.477,-68.699996948242188
2026-4-15 15:42:49.488,-67.800003051757812
2026-4-15 15:42:49.497,-67.900001525878906
2026-4-15 15:42:49.506,-68.599998474121094
2026-4-15 15:42:49.517,-69.900001525878906
2026-4-15 15:42:49.528,-71.900001525878906
2026-4-15 15:42:49.539,-73.300003051757812
2026-4-15 15:42:49.548,-74.599998474121094
2026-4-15 15:42:49.558,-76.5
2026-4-15 15:42:49.568,-79
2026-4-15 15:42:49.579,-78
2026-4-15 15:42:49.588,-73.900001525878906
2026-4-15 15:42:49.598,-71.5
2026-4-15 15:42:49.612,-69.599998474121094
2026-4-15 15:42:49.620,-70.400001525878906
